stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3662-1,,赤岡,,36.977885,140.433507,Z3662-1,,0,,,
3663-1,,荒屋,,36.985079,140.435111,Z3663-1,,0,,,
3664-1,,東河内公民館,,36.987648,140.435145,Z3664-1,,0,,,
3665-1,,豊田,,36.991836,140.439562,Z3665-1,,0,,,
3666-1,,出戸,,36.998455,140.437845,Z3666-1,,0,,,
3667-1,,棚倉警察署前,,37.018121,140.391593,Z3667-1,,0,,,
3668-1,,流れ,,37.013542,140.391712,Z3668-1,,0,,,
3669-1,,鶴生,,37.006237,140.393192,Z3669-1,,0,,,
3670-1,,寺山,,37.003954,140.392998,Z3670-1,,0,,,
3671-1,,豊岡入口,,37.002238,140.393035,Z3671-1,,0,,,
3683-1,,八幡神社前,,36.975883,140.428255,Z3683-1,,0,,,
3684-1,,千本橋,,36.972877,140.431452,Z3684-1,,0,,,
3685-1,,常豊小学校,,36.966854,140.433760,Z3685-1,,0,,,
3685-2,,常豊小学校,,36.967733,140.433120,Z3685-2,,0,,,
3686-1,,赤坂,,36.963846,140.428930,Z3686-1,,0,,,
3687-1,,塙中学校,,36.959386,140.426744,Z3687-1,,0,,,
3688-1,,釜藤,,36.954580,140.423866,Z3688-1,,0,,,
3688-2,,釜藤,,36.954199,140.424379,Z3688-2,,0,,,
3689-1,,上町,,36.953945,140.420274,Z3689-1,,0,,,
3690-1,,本町,,36.953547,140.416063,Z3690-1,,0,,,
3691-1,,三丁目,,36.955453,140.413746,Z3691-1,,0,,,
3692-1,,栄町,,36.956349,140.412841,Z3692-1,,0,,,
3693-1,,塙駅前,,36.957839,140.410974,Z3693-1,,0,,,
3693-2,,塙駅前,,36.957694,140.410935,Z3693-2,,0,,,
3694-1,,塙厚生病院,,36.960089,140.409039,Z3694-1,,0,,,
3695-1,,河原,,36.966690,140.400802,Z3695-1,,0,,,
3696-1,,米山下,,36.969870,140.398985,Z3696-1,,0,,,
3697-1,,清水,,36.979184,140.393084,Z3697-1,,0,,,
3698-1,,双の平,,36.986422,140.392224,Z3698-1,,0,,,
3699-1,,八槻下,,36.989242,140.392058,Z3699-1,,0,,,
3700-1,,八槻神社,,36.992510,140.392476,Z3700-1,,0,,,
3701-1,,近津小学校,,36.999189,140.392233,Z3701-1,,0,,,
3702-1,,近津駅前,,37.000292,140.392618,Z3702-1,,0,,,
3714-1,,板庭下,,36.954394,140.429628,Z3714-1,,0,,,
3715-1,,板庭,,36.954155,140.432505,Z3715-1,,0,,,
3716-1,,川下三百目,,36.943944,140.440517,Z3716-1,,0,,,
3717-1,,堀の内,,36.941057,140.441542,Z3717-1,,0,,,
3718-1,,笹原小学校,,36.939390,140.444360,Z3718-1,,0,,,
3719-1,,川上農協前,,36.937981,140.444777,Z3719-1,,0,,,
3720-1,,清水,,36.935468,140.446091,Z3720-1,,0,,,
3721-1,,七十目,,36.932779,140.446070,Z3721-1,,0,,,
3722-1,,中平,,36.928945,140.444940,Z3722-1,,0,,,
3723-1,,前田,,36.921120,140.449032,Z3723-1,,0,,,
3724-1,,折籠入口,,36.918433,140.450537,Z3724-1,,0,,,
3726-1,,木の反入口,,36.904676,140.460356,Z3726-1,,0,,,
3727-1,,湯川,,36.904172,140.462902,Z3727-1,,0,,,
3728-1,,湯岐温泉入口,,36.895458,140.470401,Z3728-1,,0,,,
3729-1,,湯岐,,36.893882,140.472556,Z3729-1,,0,,,
3730-1,,かみなり滝前,,36.891294,140.475020,Z3730-1,,0,,,
3732-1,,干泥,,36.888050,140.478670,Z3732-1,,0,,,
3733-1,,片貝,,36.890210,140.498277,Z3733-1,,0,,,
3738-1,,萩平,,36.926890,140.455009,Z3738-1,,0,,,
3739-1,,長岡,,36.924179,140.458925,Z3739-1,,0,,,
3740-1,,小橋本,,36.926964,140.468710,Z3740-1,,0,,,
3741-1,,川辺,,36.925545,140.470941,Z3741-1,,0,,,
3742-1,,小田井田,,36.928213,140.481432,Z3742-1,,0,,,
3743-1,,黒下,,36.925491,140.488454,Z3743-1,,0,,,
3744-1,,黒下上,,36.922943,140.489360,Z3744-1,,0,,,
3745-1,,下り藤,,36.921747,140.510626,Z3745-1,,0,,,
3746-1,,坂ノ下,,36.921882,140.520182,Z3746-1,,0,,,
3747-1,,高柴,,36.921246,140.527147,Z3747-1,,0,,,
3748-1,,日向,,36.919544,140.532993,Z3748-1,,0,,,
3749-1,,岩下,,36.920158,140.535525,Z3749-1,,0,,,
3750-1,,那倉,,36.919835,140.539293,Z3750-1,,0,,,
3751-1,,大町,,36.956693,140.410835,Z3751-1,,0,,,
3751-2,,大町,,36.956290,140.411122,Z3751-2,,0,,,
3752-1,,台宿入口,,36.955473,140.412048,Z3752-1,,0,,,
3752-2,,台宿入口,,36.954920,140.412497,Z3752-2,,0,,,
3752-3,,台宿入口,,36.954842,140.411775,Z3752-3,,0,,,
3753-1,,台宿三ツ角,,36.952743,140.406499,Z3753-1,,0,,,
3754-1,,台宿,,36.950926,140.407855,Z3754-1,,0,,,
3755-1,,松原,,36.939352,140.405234,Z3755-1,,0,,,
3756-1,,伊香,,36.933543,140.408469,Z3756-1,,0,,,
3757-1,,高野里,,36.931103,140.408722,Z3757-1,,0,,,
3758-1,,古宿,,36.922377,140.407887,Z3758-1,,0,,,
3759-1,,一里塚,,36.916194,140.408353,Z3759-1,,0,,,
3760-1,,中沢,,36.910229,140.408073,Z3760-1,,0,,,
3761-1,,坂の下,,36.905672,140.407196,Z3761-1,,0,,,
3767-1,,滝の沢,,36.870413,140.415954,Z3767-1,,0,,,
3769-1,,小坂,,36.856354,140.410060,Z3769-1,,0,,,
3770-1,,町,,36.851532,140.407063,Z3770-1,,0,,,
3771-1,,関岡,,36.852145,140.404593,Z3771-1,,0,,,
3772-1,,新夢想橋,,36.852993,140.398583,Z3772-1,,0,,,
3773-1,,矢祭駅前,,36.850061,140.395206,Z3773-1,,0,,,
3774-1,,久保,,36.848183,140.390607,Z3774-1,,0,,,
3812-1,,代官町,,36.953003,140.414454,Z3812-1,,0,,,
3812-2,,代官町,,36.952988,140.414376,Z3812-2,,0,,,
3813-1,,桜木町,,36.950654,140.415251,Z3813-1,,0,,,
3814-1,,若宮,,36.946712,140.413888,Z3814-1,,0,,,
3815-1,,上石井,,36.938952,140.412939,Z3815-1,,0,,,
3816-1,,黒助,,36.927629,140.414918,Z3816-1,,0,,,
3817-1,,柵の沢,,36.916040,140.416802,Z3817-1,,0,,,
3818-1,,館谷,,36.912988,140.416901,Z3818-1,,0,,,
3819-1,,小野沢,,36.908030,140.417786,Z3819-1,,0,,,
3820-1,,石井駅前,,36.904466,140.418012,Z3820-1,,0,,,
3821-1,,大内沢,,36.895380,140.419328,Z3821-1,,0,,,
3822-1,,山崎,,36.893332,140.419376,Z3822-1,,0,,,
3823-1,,戸塚,,36.887710,140.420119,Z3823-1,,0,,,
3824-1,,太子沢,,36.883964,140.420157,Z3824-1,,0,,,
3825-1,,山野井,,36.880644,140.420603,Z3825-1,,0,,,
3826-1,,中学校前,,36.877773,140.422926,Z3826-1,,0,,,
3827-1,,舘本,,36.875461,140.423819,Z3827-1,,0,,,
3828-1,,東舘,,36.873514,140.424170,Z3828-1,,0,,,
3829-1,,矢祭町役場,,36.871084,140.424444,Z3829-1,,0,,,
3831-1,,清水内,,36.870048,140.437343,Z3831-1,,0,,,
3832-1,,日向内,,36.870589,140.444157,Z3832-1,,0,,,
3833-1,,竹の内,,36.869760,140.446080,Z3833-1,,0,,,
3834-1,,押舘,,36.874647,140.452058,Z3834-1,,0,,,
3835-1,,入宝坂,,36.880500,140.453532,Z3835-1,,0,,,
3836-1,,市の沢,,36.887749,140.456149,Z3836-1,,0,,,
3837-1,,川岐,,36.879927,140.465904,Z3837-1,,0,,,
3838-1,,高野谷地,,36.863766,140.472557,Z3838-1,,0,,,
3839-1,,鶴ヶ池,,36.860471,140.474600,Z3839-1,,0,,,
3840-1,,桶地,,36.843721,140.476268,Z3840-1,,0,,,
3841-1,,追分,,36.840722,140.498271,Z3841-1,,0,,,
3843-1,,谷地下,,36.853563,140.383586,Z3843-1,,0,,,
3844-1,,内川学校,,36.862654,140.381554,Z3844-1,,0,,,
3845-1,,内川,,36.869249,140.382224,Z3845-1,,0,,,
3846-1,,塩の平,,36.876430,140.383319,Z3846-1,,0,,,
3847-1,,歯朶平,,36.887060,140.382500,Z3847-1,,0,,,
3848-1,,滝平,,36.888780,140.375140,Z3848-1,,0,,,
3849-1,,塩の海入口,,36.890900,140.368980,Z3849-1,,0,,,
3850-1,,中茗荷,,36.889160,140.365350,Z3850-1,,0,,,
3851-1,,吉沢入口,,36.888900,140.360770,Z3851-1,,0,,,
3852-1,,上茗荷,,36.888611,140.352831,Z3852-1,,0,,,
3854-1,,折戸,,36.902778,140.386586,Z3854-1,,0,,,
3855-1,,真名畑,,36.902035,140.385373,Z3855-1,,0,,,
3856-1,,雑保内,,36.903763,140.377865,Z3856-1,,0,,,
3857-1,,佐ヶ草,,36.905834,140.365656,Z3857-1,,0,,,
3939-1,,茶畑町,,37.288926,140.362781,Z3939-1,,0,,,
3939-2,,茶畑町,,37.289050,140.362742,Z3939-2,,0,,,
3940-1,,堀底,,37.288180,140.358483,Z3940-1,,0,,,
3940-2,,堀底,,37.287864,140.357444,Z3940-2,,0,,,
3942-1,,大桑原入口,,37.287171,140.343402,Z3942-1,,0,,,
3942-2,,大桑原入口,,37.286986,140.343455,Z3942-2,,0,,,
3943-1,,稲村,,37.283815,140.332789,Z3943-1,,0,,,
3944-1,,割山,,37.280934,140.322609,Z3944-1,,0,,,
3945-1,,松塚,,37.280165,140.311531,Z3945-1,,0,,,
3947-1,,富久山行政センター,,37.419063,140.391241,Z3947-1,,0,,,
3947-2,,富久山行政センター,,37.419217,140.391324,Z3947-2,,0,,,
3948-1,,温泉入口,,37.603995,140.356407,Z3948-1,,0,,,
3949-1,,福島第一病院前,,37.786299,140.438464,Z3949-1,,0,,,
3959-1,,長老橋,,37.746903,140.915767,Z3959-1,,0,,,
3963-1,,牛越,,37.640597,140.940353,Z3963-1,,0,,,
3968-1,,菜根五丁目,,37.385076,140.360910,Z3968-1,,0,,,
3968-2,,菜根五丁目,,37.385172,140.360754,Z3968-2,,0,,,
3972-1,,不時沼,,37.256978,140.348437,Z3972-1,,0,,,
3972-2,,不時沼,,37.257927,140.349098,Z3972-2,,0,,,
3984-1,,下羽太住宅前,,37.171598,140.164539,Z3984-1,,0,,,
3985-1,,大平橋,,37.113227,140.154820,Z3985-1,,0,,,
3986-1,,日本伸管前,,37.109452,140.160771,Z3986-1,,0,,,
3987-1,,千本桜入口,,37.107354,140.162907,Z3987-1,,0,,,
3989-1,,逆川下,,37.058498,140.374252,Z3989-1,,0,,,
3999-1,,三合田,,37.516958,140.605515,Z3999-1,,0,,,
4004-1,,扇田町,,37.746869,140.485610,Z4004-1,,0,,,
4007-1,,老人福祉センター,,37.750218,140.421125,Z4007-1,,0,,,
4007-2,,老人福祉センター,,37.750338,140.421045,Z4007-2,,0,,,
4010-1,,郡山郵便局,,37.405150,140.357439,Z4010-1,,0,,,
4010-2,,郡山郵便局,,37.404841,140.357600,Z4010-2,,0,,,
4011-1,,三輪台団地,,37.102450,140.197593,Z4011-1,,0,,,
4011-2,,三輪台団地,,37.102405,140.197464,Z4011-2,,0,,,
4014-1,,古磯部,,37.758029,140.992934,Z4014-1,,0,,,
4025-1,,大平駐在所前,,37.575283,140.465936,Z4025-1,,0,,,
4025-2,,大平駐在所前,,37.575239,140.465793,Z4025-2,,0,,,
4045-1,,あさか台上,,37.348492,140.354477,Z4045-1,,0,,,
4046-1,,あさか台,,37.348636,140.351223,Z4046-1,,0,,,
4048-1,,鏡石岡の内,,37.256607,140.338837,Z4048-1,,0,,,
4048-2,,鏡石岡の内,,37.256669,140.339741,Z4048-2,,0,,,
4049-1,,滝山,,37.242260,140.393001,Z4049-1,,0,,,
4049-2,,滝山,,37.241697,140.393331,Z4049-2,,0,,,
4050-1,,丸田,,37.290909,140.366730,Z4050-1,,0,,,
4050-2,,丸田,,37.290983,140.366704,Z4050-2,,0,,,
4052-1,,東の内,,37.296315,140.362373,Z4052-1,,0,,,
4052-2,,東の内,,37.296301,140.362533,Z4052-2,,0,,,
4053-1,,沖田,,37.239718,140.305116,Z4053-1,,0,,,
4066-1,,寺の内,,37.240123,140.239500,Z4066-1,,0,,,
4067-1,,西郷郵便局前,,37.118442,140.152435,Z4067-1,,0,,,
4069-1,,八斗蒔,,36.982770,140.416578,Z4069-1,,0,,,
4070-1,,堀越,,36.984003,140.411596,Z4070-1,,0,,,
4071-1,,墓地公園前,,37.281936,140.328231,Z4071-1,,0,,,
4072-1,,後木の反,,36.906640,140.452678,Z4072-1,,0,,,
4073-1,,前木の反,,36.904933,140.455135,Z4073-1,,0,,,
4074-1,,月の田和,,37.449094,140.670869,Z4074-1,,0,,,
4076-1,,安久津橋,,37.441652,140.573315,Z4076-1,,0,,,
4078-1,,高山,,37.270434,140.630056,Z4078-1,,0,,,
4079-1,,中倉,,37.170196,140.536946,Z4079-1,,0,,,
4080-1,,特養さめがわ,,37.068605,140.483433,Z4080-1,,0,,,
4086-1,,山上局前,,37.767885,140.860042,Z4086-1,,0,,,
4087-1,,萩の久保,,37.780227,140.813965,Z4087-1,,0,,,
4089-1,,流れ下,,37.010242,140.391802,Z4089-1,,0,,,
4090-1,,下石井仲,,36.900032,140.418514,Z4090-1,,0,,,
4091-1,,今坂,,37.254539,140.251571,Z4091-1,,0,,,
4091-2,,今坂,,37.254594,140.251575,Z4091-2,,0,,,
4092-1,,福島大学入口,,37.685478,140.460272,Z4092-1,,0,,,
4092-2,,福島大学入口,,37.684320,140.460818,Z4092-2,,0,,,
4093-1,,方木田,,37.742779,140.454778,Z4093-1,,0,,,
4093-2,,方木田,,37.742653,140.454700,Z4093-2,,0,,,
4095-1,,野田保育所,,37.762333,140.445048,Z4095-1,,0,,,
4095-2,,野田保育所,,37.762561,140.444450,Z4095-2,,0,,,
4096-1,,物倉,,37.778559,140.826700,Z4096-1,,0,,,
4101-1,,鹿島小学校,,37.700671,140.975440,Z4101-1,,0,,,
4101-2,,鹿島小学校,,37.700665,140.975358,Z4101-2,,0,,,
4102-1,,作田,,37.259407,140.636372,Z4102-1,,0,,,
4103-1,,静団地中央,,37.389443,140.335470,Z4103-1,,0,,,
4103-2,,静団地中央,,37.389441,140.335395,Z4103-2,,0,,,
4104-1,,静御前堂,,37.386359,140.335047,Z4104-1,,0,,,
4104-2,,静御前堂,,37.386446,140.334988,Z4104-2,,0,,,
4105-1,,総合体育館前,,37.396722,140.363011,Z4105-1,,0,,,
4105-2,,総合体育館前,,37.396969,140.362822,Z4105-2,,0,,,
4106-1,,坪井病院前,,37.362330,140.362581,Z4106-1,,0,,,
4107-1,,長久保,,37.359709,140.358096,Z4107-1,,0,,,
4108-1,,南タウン北口,,37.356984,140.356983,Z4108-1,,0,,,
4109-1,,南タウン南口,,37.355126,140.355937,Z4109-1,,0,,,
4110-1,,笹川変電所,,37.351639,140.356038,Z4110-1,,0,,,
4111-1,,明見前,,37.350956,140.353017,Z4111-1,,0,,,
4112-1,,あさか台北,,37.349724,140.349502,Z4112-1,,0,,,
4114-1,,市民温泉,,37.293622,140.363448,Z4114-1,,0,,,
4114-2,,市民温泉,,37.293696,140.363558,Z4114-2,,0,,,
4115-1,,天栄局前,,37.262215,140.200481,Z4115-1,,0,,,
4116-1,,矢沢東,,37.314078,140.295161,Z4116-1,,0,,,
4119-1,,久保内,,36.974701,140.394931,Z4119-1,,0,,,
4120-1,,児童福祉センター,,36.872447,140.422075,Z4120-1,,0,,,
4122-1,,江戸塚,,36.860456,140.413064,Z4122-1,,0,,,
4123-1,,茶屋場,,36.890162,140.493382,Z4123-1,,0,,,
4124-1,,払川入口,,36.891930,140.487320,Z4124-1,,0,,,
4125-1,,八又,,37.152837,140.510697,Z4125-1,,0,,,
4126-1,,内出,,37.151750,140.500689,Z4126-1,,0,,,
4127-1,,桃園,,37.181478,140.552521,Z4127-1,,0,,,
4128-1,,韮草,,37.135867,140.382755,Z4128-1,,0,,,
4129-1,,下前木,,37.068676,140.580064,Z4129-1,,0,,,
4131-1,,北山,,37.158244,140.467808,Z4131-1,,0,,,
4133-1,,宿後,,37.284349,140.619986,Z4133-1,,0,,,
4136-1,,桐陽高校前,,37.298766,140.364405,Z4136-1,,0,,,
4136-2,,桐陽高校前,,37.299063,140.365293,Z4136-2,,0,,,
4144-1,,薬師堂,,37.698859,140.983740,Z4144-1,,0,,,
4146-1,,田中,,37.827568,140.460615,Z4146-1,,0,,,
4146-2,,田中,,37.827898,140.460179,Z4146-2,,0,,,
4148-1,,実町,,37.814559,140.549130,Z4148-1,,0,,,
4148-2,,実町,,37.814434,140.548890,Z4148-2,,0,,,
4159-1,,三中入口,,37.575671,140.407040,Z4159-1,,0,,,
4160-1,,尚志高校,,37.381525,140.310525,Z4160-1,,0,,,
4160-2,,尚志高校,,37.381134,140.309435,Z4160-2,,0,,,
4174-1,,古宿,,37.201970,140.456883,Z4174-1,,0,,,
4175-1,,米子平,,37.169843,140.468019,Z4175-1,,0,,,
4176-1,,島東,,37.398543,140.349386,Z4176-1,,0,,,
4176-2,,島東,,37.398569,140.349058,Z4176-2,,0,,,
4177-1,,桑野協立病院,,37.398053,140.346589,Z4177-1,,0,,,
4177-2,,桑野協立病院,,37.398281,140.347258,Z4177-2,,0,,,
4178-1,,島西,,37.398103,140.343244,Z4178-1,,0,,,
4178-2,,島西,,37.398239,140.343044,Z4178-2,,0,,,
4179-1,,堤,,37.398677,140.336822,Z4179-1,,0,,,
4179-2,,堤,,37.398765,140.336584,Z4179-2,,0,,,
4180-1,,小金林,,37.400004,140.334189,Z4180-1,,0,,,
4180-2,,小金林,,37.399748,140.334235,Z4180-2,,0,,,
4185-1,,桜台,,37.707784,140.473472,Z4185-1,,0,,,
4185-2,,桜台,,37.707261,140.474164,Z4185-2,,0,,,
4192-1,,松の木下,,37.137214,140.441931,Z4192-1,,0,,,
4192-2,,松の木下,,37.136962,140.441684,Z4192-2,,0,,,
4193-1,,白石,,37.138886,140.426111,Z4193-1,,0,,,
4194-1,,梁瀬上,,37.147751,140.416302,Z4194-1,,0,,,
4195-1,,岡谷地,,37.488624,140.590232,Z4195-1,,0,,,
4203-1,,大平住民センター入口,,37.575889,140.467303,Z4203-1,,0,,,
4204-1,,昭和町北,,37.387188,140.393481,Z4204-1,,0,,,
4204-2,,昭和町北,,37.387209,140.393349,Z4204-2,,0,,,
4205-1,,昭和町南,,37.384243,140.391918,Z4205-1,,0,,,
4205-2,,昭和町南,,37.384256,140.391705,Z4205-2,,0,,,
4206-1,,小原田二丁目,,37.381662,140.388941,Z4206-1,,0,,,
4206-2,,小原田二丁目,,37.382284,140.389468,Z4206-2,,0,,,
4207-1,,小原田中学校,,37.380399,140.387408,Z4207-1,,0,,,
4207-2,,小原田中学校,,37.380331,140.387078,Z4207-2,,0,,,
4208-1,,小原田三丁目,,37.377280,140.384875,Z4208-1,,0,,,
4208-2,,小原田三丁目,,37.377369,140.384825,Z4208-2,,0,,,
4209-1,,八作内,,37.374408,140.383476,Z4209-1,,0,,,
4209-2,,八作内,,37.374665,140.383468,Z4209-2,,0,,,
4212-1,,田村行政センター,,37.325207,140.413932,Z4212-1,,0,,,
4212-2,,田村行政センター,,37.325011,140.414003,Z4212-2,,0,,,
4213-1,,朝日一丁目,,37.402038,140.362885,Z4213-1,,0,,,
4213-2,,朝日一丁目,,37.402390,140.362979,Z4213-2,,0,,,
4214-1,,朝日二丁目,,37.404682,140.362245,Z4214-1,,0,,,
4214-2,,朝日二丁目,,37.405077,140.362324,Z4214-2,,0,,,
4215-1,,福島放送前,,37.407294,140.356144,Z4215-1,,0,,,
4215-2,,福島放送前,,37.407484,140.356393,Z4215-2,,0,,,
4215-3,,福島放送前,,37.406841,140.357069,Z4215-3,,0,,,
4216-1,,大槻出張所,,37.387618,140.312602,Z4216-1,,0,,,
4217-1,,市民文化センター,,37.393036,140.377689,Z4217-1,,0,,,
4217-2,,市民文化センター,,37.393219,140.377822,Z4217-2,,0,,,
4218-1,,開成二丁目,,37.392799,140.358515,Z4218-1,,0,,,
4218-2,,開成二丁目,,37.392861,140.358286,Z4218-2,,0,,,
4219-1,,永盛橋,,37.364706,140.369299,Z4219-1,,0,,,
4219-2,,永盛橋,,37.364912,140.369217,Z4219-2,,0,,,
4220-1,,安積二丁目,,37.358699,140.366737,Z4220-1,,0,,,
4220-2,,安積二丁目,,37.358818,140.366577,Z4220-2,,0,,,
4220-3,,安積二丁目,,37.358380,140.365310,Z4220-3,,0,,,
4222-1,,卸団地入口,,37.440329,140.337479,Z4222-1,,0,,,
4222-2,,卸団地入口,,37.440385,140.337708,Z4222-2,,0,,,
4223-1,,下西原,,37.131012,140.174944,Z4223-1,,0,,,
4224-1,,カロウト入口,,37.144549,140.139649,Z4224-1,,0,,,
4225-1,,追原橋,,37.156030,140.123626,Z4225-1,,0,,,
4240-21,,福島駅西口,,37.755167,140.458353,Z4240-21,,0,,,
4240-22,,福島駅西口,,37.755357,140.458353,Z4240-22,,0,,,
4241-1,,新白河駅,,37.122191,140.188566,Z4241-1,,0,,,
4242-1,,高山,,37.121765,140.194645,Z4242-1,,0,,,
4242-2,,高山,,37.121735,140.194859,Z4242-2,,0,,,
4243-1,,立石,,37.126412,140.197641,Z4243-1,,0,,,
4243-2,,立石,,37.126467,140.197459,Z4243-2,,0,,,
4245-1,,棚倉営業所,,37.016641,140.391614,Z4245-1,,0,,,
4247-1,,小倉公会堂前,,37.773993,140.837959,Z4247-1,,0,,,
4248-1,,桜台入口,,37.708576,140.469781,Z4248-1,,0,,,
4248-2,,桜台入口,,37.708465,140.469680,Z4248-2,,0,,,
4257-1,,タチガロウ,,37.775373,140.763272,Z4257-1,,0,,,
4258-1,,柏城小学校,,37.320294,140.372258,Z4258-1,,0,,,
4259-1,,横見根団地,,37.317253,140.371886,Z4259-1,,0,,,
4260-1,,白石坂,,37.311978,140.372044,Z4260-1,,0,,,
4261-1,,天栄村農協,,37.245508,140.246120,Z4261-1,,0,,,
4262-1,,新池下団地,,37.398358,140.317180,Z4262-1,,0,,,
4262-2,,新池下団地,,37.397872,140.317657,Z4262-2,,0,,,
4264-1,,横塚一丁目,,37.394261,140.397649,Z4264-1,,0,,,
4267-1,,鏡石第一小学校,,37.251943,140.343728,Z4267-1,,0,,,
4267-2,,鏡石第一小学校,,37.251415,140.343120,Z4267-2,,0,,,
4268-1,,成田本町,,37.234746,140.379347,Z4268-1,,0,,,
4269-1,,中央公民館前,,37.799337,140.917854,Z4269-1,,0,,,
4269-2,,中央公民館前,,37.799313,140.917756,Z4269-2,,0,,,
4270-1,,桜ヶ丘,,37.801740,140.917767,Z4270-1,,0,,,
4271-1,,花見山入口,,37.743829,140.485932,Z4271-1,,0,,,
4272-1,,岡の内,,37.742414,140.480908,Z4272-1,,0,,,
4273-1,,渡利中学校,,37.744768,140.480125,Z4273-1,,0,,,
4274-1,,小川入口,,37.235410,140.271970,Z4274-1,,0,,,
4282-1,,高林西,,37.239043,140.299985,Z4282-1,,0,,,
4283-1,,苧畑,,37.242961,140.298886,Z4283-1,,0,,,
4284-1,,西畑中,,37.251572,140.241711,Z4284-1,,0,,,
4290-1,,沖町中央,,37.747122,140.479517,Z4290-1,,0,,,
4291-1,,舘,,37.746309,140.487126,Z4291-1,,0,,,
4292-1,,鶴島前,,37.757709,140.438321,Z4292-1,,0,,,
4292-2,,鶴島前,,37.757727,140.438739,Z4292-2,,0,,,
4293-1,,天沼,,37.691443,140.341055,Z4293-1,,0,,,
4294-1,,鳥谷,,37.742731,140.483674,Z4294-1,,0,,,
4295-1,,赤川橋,,37.834521,140.449799,Z4295-1,,0,,,
4296-1,,福商前,,37.785315,140.475878,Z4296-1,,0,,,
4296-2,,福商前,,37.785392,140.476500,Z4296-2,,0,,,
4301-1,,八ヶ久保橋,,37.054109,140.599939,Z4301-1,,0,,,
4302-1,,向山,,37.311866,140.334877,Z4302-1,,0,,,
4303-1,,大槻殿町,,37.389341,140.319084,Z4303-1,,0,,,
4303-2,,大槻殿町,,37.390079,140.319054,Z4303-2,,0,,,
